4.799999999999999822e-01,1.199999999999999956e+00,6.000000000000000000e+01
7.399999999999999911e-01,4.120000000000000107e+00,6.400000000000000000e+01
9.799999999999999822e-01,4.120000000000000107e+00,6.700000000000000000e+01
1.219999999999999973e+00,1.959999999999999964e+00,7.200000000000000000e+01
1.479999999999999982e+00,2.080000000000000071e+00,7.600000000000000000e+01
1.739999999999999991e+00,2.280000000000000249e+00,7.900000000000000000e+01
1.979999999999999982e+00,2.419999999999999929e+00,8.400000000000000000e+01
